backend,experts_per_rank,channels,repeat,rank,returncode,dispatch_bandwidth_gbps,avg_us,min_us,max_us,log_file
rc_gdp,32,1,0,1,0,17.48,434.05,370.56,541.6,ep32/channels1_repeat0.log
rc_gdp,32,1,0,2,0,17.55,432.28,373.12,634.24,ep32/channels1_repeat0.log
rc_gdp,32,1,0,3,0,17.52,432.98,381.38,591.26,ep32/channels1_repeat0.log
rc_gdp,32,1,1,0,0,17.17,441.79,366.46,694.14,ep32/channels1_repeat1.log
rc_gdp,32,1,1,1,0,17.17,441.82,377.73,640.86,ep32/channels1_repeat1.log
rc_gdp,32,1,1,2,0,17.19,441.36,369.15,652.45,ep32/channels1_repeat1.log
rc_gdp,32,1,1,3,0,17.2,441.16,387.42,673.98,ep32/channels1_repeat1.log
rc_gdp,32,1,2,0,0,17.18,441.47,376.64,636.86,ep32/channels1_repeat2.log
rc_gdp,32,1,2,1,0,17.17,441.79,377.09,592.77,ep32/channels1_repeat2.log
rc_gdp,32,1,2,2,0,17.2,440.95,377.25,608.67,ep32/channels1_repeat2.log
rc_gdp,32,1,2,3,0,17.23,440.21,400.54,583.36,ep32/channels1_repeat2.log
rc_gdp,32,2,0,0,0,30.86,245.82,222.08,315.3,ep32/channels2_repeat0.log
rc_gdp,32,2,0,1,0,30.74,246.74,202.59,331.65,ep32/channels2_repeat0.log
rc_gdp,32,2,0,2,0,31.01,244.65,197.95,292.22,ep32/channels2_repeat0.log
rc_gdp,32,2,0,3,0,30.94,245.2,204.19,306.53,ep32/channels2_repeat0.log
rc_gdp,32,2,1,0,0,30.97,244.91,223.14,274.34,ep32/channels2_repeat1.log
rc_gdp,32,2,1,1,0,31.04,244.36,198.53,288.64,ep32/channels2_repeat1.log
rc_gdp,32,2,1,2,0,31.13,243.7,198.05,290.24,ep32/channels2_repeat1.log
rc_gdp,32,2,1,3,0,31.1,243.92,204.1,288.13,ep32/channels2_repeat1.log
rc_gdp,32,2,2,0,0,31.03,244.46,213.92,274.3,ep32/channels2_repeat2.log
rc_gdp,32,2,2,1,0,31.03,244.45,194.46,292.74,ep32/channels2_repeat2.log
rc_gdp,32,2,2,2,0,31.08,244.06,199.04,290.27,ep32/channels2_repeat2.log
rc_gdp,32,2,2,3,0,31.08,244.06,218.53,270.72,ep32/channels2_repeat2.log
rc_gdp,32,4,0,0,0,40.18,188.79,136.99,240.51,ep32/channels4_repeat0.log
rc_gdp,32,4,0,1,0,40.51,187.27,134.98,245.7,ep32/channels4_repeat0.log
rc_gdp,32,4,0,2,0,40.55,187.06,136.58,252.29,ep32/channels4_repeat0.log
rc_gdp,32,4,0,3,0,40.37,187.9,134.59,257.47,ep32/channels4_repeat0.log
rc_gdp,32,4,1,0,0,40.21,188.64,132.83,243.55,ep32/channels4_repeat1.log
rc_gdp,32,4,1,1,0,40.48,187.4,137.09,260.0,ep32/channels4_repeat1.log
rc_gdp,32,4,1,2,0,40.49,187.37,134.34,251.33,ep32/channels4_repeat1.log
rc_gdp,32,4,1,3,0,40.53,187.18,134.53,245.12,ep32/channels4_repeat1.log
rc_gdp,32,4,2,0,0,38.87,195.14,132.99,303.01,ep32/channels4_repeat2.log
rc_gdp,32,4,2,1,0,39.31,192.99,136.77,341.73,ep32/channels4_repeat2.log
rc_gdp,32,4,2,2,0,39.14,193.79,134.4,343.46,ep32/channels4_repeat2.log
rc_gdp,32,4,2,3,0,39.14,193.84,136.45,360.0,ep32/channels4_repeat2.log
rc_gdp,32,8,0,0,0,43.27,175.31,124.58,272.29,ep32/channels8_repeat0.log
rc_gdp,32,8,0,1,0,43.22,175.51,126.78,241.57,ep32/channels8_repeat0.log
rc_gdp,32,8,0,2,0,43.52,174.3,126.37,226.72,ep32/channels8_repeat0.log
rc_gdp,32,8,0,3,0,43.55,174.19,122.3,251.3,ep32/channels8_repeat0.log
rc_gdp,32,8,1,0,0,43.78,173.26,124.74,237.41,ep32/channels8_repeat1.log
rc_gdp,32,8,1,1,0,43.7,173.6,128.93,251.81,ep32/channels8_repeat1.log
rc_gdp,32,8,1,2,0,43.72,173.52,124.38,209.5,ep32/channels8_repeat1.log
rc_gdp,32,8,1,3,0,43.63,173.88,136.48,228.77,ep32/channels8_repeat1.log
rc_gdp,32,8,2,0,0,43.39,174.83,123.71,227.23,ep32/channels8_repeat2.log
rc_gdp,32,8,2,1,0,43.79,173.23,128.9,210.82,ep32/channels8_repeat2.log
rc_gdp,32,8,2,2,0,43.97,172.52,126.34,224.67,ep32/channels8_repeat2.log
rc_gdp,32,8,2,3,0,43.72,173.49,130.37,206.27,ep32/channels8_repeat2.log
rc_gdp,32,16,0,0,0,43.82,173.12,116.58,251.84,ep32/channels16_repeat0.log
rc_gdp,32,16,0,1,0,43.98,172.49,128.93,249.89,ep32/channels16_repeat0.log
rc_gdp,32,16,0,2,0,44.04,172.27,124.29,250.34,ep32/channels16_repeat0.log
rc_gdp,32,16,0,3,0,44.06,172.17,107.97,253.47,ep32/channels16_repeat0.log
rc_gdp,32,16,1,0,0,43.42,174.71,112.51,268.32,ep32/channels16_repeat1.log
rc_gdp,32,16,1,1,0,43.81,173.17,104.22,258.08,ep32/channels16_repeat1.log
rc_gdp,32,16,1,2,0,43.84,173.03,122.21,236.9,ep32/channels16_repeat1.log
rc_gdp,32,16,1,3,0,43.66,173.76,114.4,236.96,ep32/channels16_repeat1.log
rc_gdp,32,16,2,0,0,44.13,171.89,114.4,247.68,ep32/channels16_repeat2.log
rc_gdp,32,16,2,1,0,44.21,171.58,118.56,245.79,ep32/channels16_repeat2.log
rc_gdp,32,16,2,2,0,44.29,171.27,126.56,249.06,ep32/channels16_repeat2.log
rc_gdp,32,16,2,3,0,44.29,171.29,128.29,256.51,ep32/channels16_repeat2.log
rc_gdp,32,32,0,0,0,41.43,183.09,114.59,294.91,ep32/channels32_repeat0.log
rc_gdp,32,32,0,1,0,41.4,183.24,114.43,300.03,ep32/channels32_repeat0.log
rc_gdp,32,32,0,2,0,41.46,182.99,126.37,308.7,ep32/channels32_repeat0.log
rc_gdp,32,32,0,3,0,41.48,182.86,124.64,281.98,ep32/channels32_repeat0.log
rc_gdp,32,32,1,0,0,43.25,175.38,126.78,253.86,ep32/channels32_repeat1.log
rc_gdp,32,32,1,1,0,43.43,174.67,118.62,294.82,ep32/channels32_repeat1.log
rc_gdp,32,32,1,2,0,43.4,174.79,145.73,277.66,ep32/channels32_repeat1.log
rc_gdp,32,32,1,3,0,43.36,174.96,124.13,284.13,ep32/channels32_repeat1.log
rc_gdp,32,32,2,0,0,41.55,182.58,124.74,274.5,ep32/channels32_repeat2.log
rc_gdp,32,32,2,1,0,41.44,183.04,75.68,327.65,ep32/channels32_repeat2.log
rc_gdp,32,32,2,2,0,41.7,181.93,121.98,343.78,ep32/channels32_repeat2.log
rc_gdp,32,32,2,3,0,41.69,181.95,91.33,310.66,ep32/channels32_repeat2.log
rc_gdp,64,1,0,0,0,14.77,513.61,438.14,688.03,ep64/channels1_repeat0.log
rc_gdp,64,1,0,1,0,14.71,515.66,410.37,760.74,ep64/channels1_repeat0.log
rc_gdp,64,1,0,2,0,14.72,515.28,423.33,658.94,ep64/channels1_repeat0.log
rc_gdp,64,1,0,3,0,14.73,515.1,431.52,703.9,ep64/channels1_repeat0.log
rc_gdp,64,1,1,0,0,14.72,515.36,429.98,748.42,ep64/channels1_repeat1.log
rc_gdp,64,1,1,1,0,14.72,515.23,437.06,742.34,ep64/channels1_repeat1.log
rc_gdp,64,1,1,2,0,14.73,514.95,445.54,708.0,ep64/channels1_repeat1.log
rc_gdp,64,1,1,3,0,14.74,514.62,415.17,756.13,ep64/channels1_repeat1.log
rc_gdp,64,1,2,0,0,14.47,524.15,426.78,734.08,ep64/channels1_repeat2.log
rc_gdp,64,1,2,1,0,14.5,523.27,438.18,754.59,ep64/channels1_repeat2.log
rc_gdp,64,1,2,2,0,14.49,523.57,421.02,722.24,ep64/channels1_repeat2.log
rc_gdp,64,1,2,3,0,14.51,522.7,441.73,669.82,ep64/channels1_repeat2.log
rc_gdp,64,2,0,0,0,26.19,289.6,218.98,360.32,ep64/channels2_repeat0.log
rc_gdp,64,2,0,1,0,26.18,289.73,216.93,460.83,ep64/channels2_repeat0.log
rc_gdp,64,2,0,2,0,26.17,289.9,224.58,435.55,ep64/channels2_repeat0.log
rc_gdp,64,2,0,3,0,26.24,289.05,208.26,421.28,ep64/channels2_repeat0.log
rc_gdp,64,2,1,0,0,26.26,288.88,202.5,356.38,ep64/channels2_repeat1.log
rc_gdp,64,2,1,1,0,26.12,290.47,221.15,359.3,ep64/channels2_repeat1.log
rc_gdp,64,2,1,2,0,26.17,289.82,225.63,354.69,ep64/channels2_repeat1.log
rc_gdp,64,2,1,3,0,26.21,289.44,202.02,367.01,ep64/channels2_repeat1.log
rc_gdp,64,2,2,0,0,26.31,288.35,212.7,407.42,ep64/channels2_repeat2.log
rc_gdp,64,2,2,1,0,26.21,289.38,212.8,391.01,ep64/channels2_repeat2.log
rc_gdp,64,2,2,2,0,26.44,286.92,213.41,370.11,ep64/channels2_repeat2.log
rc_gdp,64,2,2,3,0,26.33,288.05,210.34,366.3,ep64/channels2_repeat2.log
rc_gdp,64,4,0,0,0,31.68,239.47,155.42,333.66,ep64/channels4_repeat0.log
rc_gdp,64,4,0,1,0,31.79,238.61,172.96,340.03,ep64/channels4_repeat0.log
rc_gdp,64,4,0,2,0,31.99,237.13,149.12,372.13,ep64/channels4_repeat0.log
rc_gdp,64,4,0,3,0,31.69,239.38,152.96,377.25,ep64/channels4_repeat0.log
rc_gdp,64,4,1,0,0,32.75,231.62,147.33,315.46,ep64/channels4_repeat1.log
rc_gdp,64,4,1,1,0,32.56,233.01,165.76,296.9,ep64/channels4_repeat1.log
rc_gdp,64,4,1,2,0,32.66,232.28,150.88,310.62,ep64/channels4_repeat1.log
rc_gdp,64,4,1,3,0,32.57,232.88,148.77,306.18,ep64/channels4_repeat1.log
rc_gdp,64,4,2,0,0,32.19,235.64,153.5,380.83,ep64/channels4_repeat2.log
rc_gdp,64,4,2,1,0,32.14,236.04,149.34,344.96,ep64/channels4_repeat2.log
rc_gdp,64,4,2,2,0,32.21,235.54,156.93,310.75,ep64/channels4_repeat2.log
rc_gdp,64,4,2,3,0,32.42,233.98,165.25,343.3,ep64/channels4_repeat2.log
rc_gdp,64,8,0,0,0,35.9,211.3,125.82,299.23,ep64/channels8_repeat0.log
rc_gdp,64,8,0,1,0,35.83,211.7,127.84,299.04,ep64/channels8_repeat0.log
rc_gdp,64,8,0,2,0,36.08,210.26,124.22,302.5,ep64/channels8_repeat0.log
rc_gdp,64,8,0,3,0,36.05,210.43,118.05,292.16,ep64/channels8_repeat0.log
rc_gdp,64,8,1,0,0,35.82,211.77,122.75,315.42,ep64/channels8_repeat1.log
rc_gdp,64,8,1,1,0,35.66,212.7,126.78,298.98,ep64/channels8_repeat1.log
rc_gdp,64,8,1,2,0,35.75,212.2,128.26,288.13,ep64/channels8_repeat1.log
rc_gdp,64,8,1,3,0,35.76,212.1,140.74,271.74,ep64/channels8_repeat1.log
rc_gdp,64,8,2,0,0,35.69,212.55,128.77,309.12,ep64/channels8_repeat2.log
rc_gdp,64,8,2,1,0,35.77,212.05,126.75,295.9,ep64/channels8_repeat2.log
rc_gdp,64,8,2,2,0,35.8,211.88,128.32,302.69,ep64/channels8_repeat2.log
rc_gdp,64,8,2,3,0,35.87,211.47,152.83,278.94,ep64/channels8_repeat2.log
rc_gdp,64,16,0,0,0,36.7,206.68,151.3,321.38,ep64/channels16_repeat0.log
rc_gdp,64,16,0,1,0,36.53,207.64,110.34,401.31,ep64/channels16_repeat0.log
rc_gdp,64,16,0,2,0,36.95,205.29,109.82,351.26,ep64/channels16_repeat0.log
rc_gdp,64,16,0,3,0,36.48,207.92,128.42,298.37,ep64/channels16_repeat0.log
rc_gdp,64,16,1,0,0,36.04,210.47,120.83,346.11,ep64/channels16_repeat1.log
rc_gdp,64,16,1,1,0,36.08,210.22,112.35,311.33,ep64/channels16_repeat1.log
rc_gdp,64,16,1,2,0,35.79,211.96,99.94,333.02,ep64/channels16_repeat1.log
rc_gdp,64,16,1,3,0,36.36,208.64,132.51,323.01,ep64/channels16_repeat1.log
rc_gdp,64,16,2,0,0,36.82,206.02,128.83,298.88,ep64/channels16_repeat2.log
rc_gdp,64,16,2,1,0,37.07,204.61,104.22,311.33,ep64/channels16_repeat2.log
rc_gdp,64,16,2,2,0,36.9,205.56,112.0,345.6,ep64/channels16_repeat2.log
rc_gdp,64,16,2,3,0,36.93,205.39,124.32,329.34,ep64/channels16_repeat2.log
rc_gdp,64,32,0,0,0,36.93,205.43,137.09,311.2,ep64/channels32_repeat0.log
rc_gdp,64,32,0,1,0,36.87,205.75,94.08,358.3,ep64/channels32_repeat0.log
rc_gdp,64,32,0,2,0,37.01,204.97,109.66,326.34,ep64/channels32_repeat0.log
rc_gdp,64,32,0,3,0,37.19,203.99,118.21,325.02,ep64/channels32_repeat0.log
rc_gdp,64,32,1,0,0,36.21,209.52,163.68,355.26,ep64/channels32_repeat1.log
rc_gdp,64,32,1,1,0,36.21,209.48,141.12,325.5,ep64/channels32_repeat1.log
rc_gdp,64,32,1,2,0,36.31,208.91,124.48,323.01,ep64/channels32_repeat1.log
rc_gdp,64,32,1,3,0,36.33,208.82,106.11,308.58,ep64/channels32_repeat1.log
rc_gdp,64,32,2,0,0,37.12,204.37,145.15,276.45,ep64/channels32_repeat2.log
rc_gdp,64,32,2,1,0,36.77,206.28,136.99,319.36,ep64/channels32_repeat2.log
rc_gdp,64,32,2,2,0,37.43,202.67,142.69,316.99,ep64/channels32_repeat2.log
rc_gdp,64,32,2,3,0,37.38,202.92,116.42,300.54,ep64/channels32_repeat2.log
